Amount,Merchant,Category,CardType,Location,Time,FraudFlag,HighAmountFlag,IsNightTransaction,MerchantRisk,CardRisk
99175,PharmaCare,Luxury,Visa,PortHarcourt,17:00,0,0,0,0,0
5522,ElectroMart,Gaming,Visa,Ibadan,13:00,0,0,0,0,0
28991,ElectroMart,Healthcare,Visa,Kano,00:00,0,0,1,0,0
31186,OnlineMall,Gaming,Visa,Abuja,21:30,0,0,0,1,0
45937,ShopY,Groceries,Mastercard,Lagos,10:00,0,0,0,0,0
47110,ElectroMart,Gaming,Visa,Lagos,14:30,0,0,0,0,0
13151,PharmaCare,Gaming,Mastercard,Ibadan,02:30,0,0,1,0,0
26887,ShopY,Gaming,Visa,Kano,17:00,0,0,0,0,0
111539,PharmaCare,Healthcare,Mastercard,Enugu,00:00,0,0,1,0,0
5738,OnlineMall,Luxury,Mastercard,Abuja,08:30,0,0,0,1,0
35940,LuxuryStore,Healthcare,Visa,Kano,08:00,0,0,0,1,0
22847,PharmaCare,Gaming,Visa,Abuja,03:30,0,0,1,0,0
121225,LuxuryStore,Travel,Visa,Lagos,09:30,0,0,0,1,0
126372,OnlineMall,Electronics,VirtualCard,Enugu,04:00,0,0,1,1,1
7140,ElectroMart,Gaming,Visa,Kano,09:30,0,0,0,0,0
13953,OnlineMall,Travel,Visa,PortHarcourt,09:00,0,0,0,1,0
38621,ShopY,Luxury,Visa,Ibadan,09:30,0,0,0,0,0
21270,OnlineMall,Groceries,Mastercard,Abuja,23:00,0,0,1,1,0
89202,ShopY,Luxury,Visa,Kano,00:00,0,0,1,0,0
41974,OnlineMall,Electronics,Visa,Lagos,00:30,0,0,1,1,0
12866,OnlineMall,Travel,Visa,Lagos,09:00,0,0,0,1,0
5304,OnlineMall,Electronics,Visa,PortHarcourt,12:30,0,0,0,1,0
28351,ElectroMart,Travel,Mastercard,Kano,08:30,0,0,0,0,0
30548,LuxuryStore,Electronics,Visa,Kano,09:00,0,0,0,1,0
26889,OnlineMall,Groceries,VirtualCard,Ibadan,09:30,0,0,0,1,1
37506,LuxuryStore,Gaming,Visa,Ibadan,22:00,0,0,1,1,0
49453,ShopY,Healthcare,Visa,Kano,02:00,0,0,1,0,0
32450,OnlineMall,Gaming,Visa,Abuja,06:00,0,0,0,1,0
164303,LuxuryStore,Travel,Mastercard,Lagos,16:30,0,0,0,1,0
4050,ShopX,Luxury,Mastercard,Lagos,16:30,0,0,0,0,0
12006,ShopX,Luxury,Mastercard,PortHarcourt,20:00,0,0,0,0,0
94864,ShopX,Luxury,Visa,Kano,12:30,0,0,0,0,0
12714,PharmaCare,Groceries,Mastercard,Ibadan,10:00,0,0,0,0,0
40741,ElectroMart,Gaming,Mastercard,Abuja,01:00,0,0,1,0,0
830472,LuxuryStore,Luxury,Mastercard,Abuja,10:00,1,1,0,1,1
46526,PharmaCare,Gaming,Visa,Lagos,14:30,0,0,0,0,0
947601,OnlineMall,Electronics,Mastercard,Enugu,02:30,1,1,1,1,1
876673,LuxuryStore,Luxury,VirtualCard,PortHarcourt,10:30,1,1,0,1,1
13910,ShopX,Healthcare,Mastercard,Ibadan,04:30,0,0,1,0,0
167042,ShopY,Groceries,Visa,Abuja,19:00,0,0,0,0,0
479231,PharmaCare,Electronics,Mastercard,Kano,08:30,1,1,0,0,1
438395,ElectroMart,Electronics,Mastercard,Enugu,06:30,1,1,0,1,1
2521,PharmaCare,Luxury,Visa,Abuja,03:00,0,0,1,0,0
38866,ShopX,Healthcare,Visa,PortHarcourt,13:00,0,0,0,0,0
19095,ShopX,Travel,Visa,Ibadan,01:30,0,0,1,0,0
39679,LuxuryStore,Healthcare,Visa,Ibadan,00:30,0,0,1,1,0
36333,PharmaCare,Healthcare,Visa,Enugu,21:30,0,0,0,0,0
35839,PharmaCare,Electronics,Visa,PortHarcourt,13:30,0,0,0,0,0
4355,ElectroMart,Gaming,Mastercard,Lagos,12:00,0,0,0,0,0
37986,OnlineMall,Gaming,Visa,PortHarcourt,12:00,0,0,0,1,0
20336,OnlineMall,Healthcare,Mastercard,Abuja,01:30,0,0,1,1,0
283469,LuxuryStore,Electronics,Mastercard,Enugu,07:00,1,0,0,1,1
159022,OnlineMall,Travel,Visa,Kano,12:00,0,0,0,1,0
185885,OnlineMall,Luxury,Mastercard,PortHarcourt,21:00,0,0,0,1,0
38508,ElectroMart,Luxury,Visa,PortHarcourt,18:00,0,0,0,0,0
123929,LuxuryStore,Luxury,VirtualCard,PortHarcourt,12:00,0,0,0,1,1
3644,ShopY,Luxury,VirtualCard,PortHarcourt,18:30,0,0,0,0,1
65585,OnlineMall,Travel,VirtualCard,PortHarcourt,12:30,1,0,0,1,1
2792,ShopX,Healthcare,Visa,Kano,07:00,0,0,0,0,0
111552,LuxuryStore,Luxury,Mastercard,Abuja,04:30,1,0,1,1,1
40033,PharmaCare,Travel,Visa,PortHarcourt,17:30,0,0,0,0,0
4707,ShopY,Luxury,Visa,Enugu,23:30,0,0,1,0,0
65870,ShopX,Healthcare,Mastercard,Lagos,11:00,0,0,0,0,0
4740,ElectroMart,Gaming,Mastercard,Enugu,00:30,0,0,1,0,0
43089,LuxuryStore,Travel,Visa,Enugu,01:30,0,0,1,1,0
6753,ElectroMart,Gaming,Visa,Kano,09:30,0,0,0,0,0
20353,PharmaCare,Luxury,Visa,Ibadan,02:00,0,0,1,0,0
24479,ShopY,Gaming,Visa,Ibadan,03:30,0,0,1,0,0
212284,LuxuryStore,Luxury,Mastercard,PortHarcourt,01:30,1,0,1,1,1
27144,ShopY,Gaming,Visa,Enugu,17:00,0,0,0,0,0
14716,ElectroMart,Healthcare,Visa,Ibadan,08:30,0,0,0,0,0
2220,ShopX,Healthcare,Visa,Ibadan,08:30,0,0,0,0,0
3058,PharmaCare,Healthcare,Mastercard,Lagos,23:00,0,0,1,0,0
35301,ElectroMart,Healthcare,VirtualCard,Lagos,23:30,0,0,1,0,1
64374,PharmaCare,Gaming,Visa,Ibadan,19:30,0,0,0,0,0
17929,OnlineMall,Travel,Mastercard,Enugu,14:30,0,0,0,1,0
7351,ShopX,Healthcare,Visa,Kano,17:30,0,0,0,0,0
501863,ElectroMart,Gaming,Visa,Ibadan,01:30,1,1,1,1,0
10463,OnlineMall,Groceries,Visa,PortHarcourt,11:00,0,0,0,1,0
12441,OnlineMall,Electronics,Mastercard,Lagos,03:00,0,0,1,1,0
22113,ShopX,Luxury,Mastercard,Lagos,15:00,0,0,0,0,0
23558,ShopX,Electronics,Visa,Kano,11:00,0,0,0,0,0
10980,PharmaCare,Groceries,Visa,Abuja,17:00,0,0,0,0,0
45084,OnlineMall,Electronics,Visa,Kano,23:30,0,0,1,1,0
33645,ShopY,Luxury,Visa,PortHarcourt,09:00,0,0,0,0,0
6993,ShopY,Luxury,Mastercard,Lagos,21:00,0,0,0,0,0
178550,ElectroMart,Groceries,Mastercard,Abuja,22:30,0,0,1,0,0
4598,ElectroMart,Gaming,VirtualCard,Lagos,04:30,0,0,1,0,1
21365,PharmaCare,Healthcare,Visa,Abuja,02:30,0,0,1,0,0
11351,PharmaCare,Groceries,Mastercard,Abuja,12:00,0,0,0,0,0
20671,OnlineMall,Luxury,Mastercard,Ibadan,12:30,0,0,0,1,0
155404,ShopY,Gaming,VirtualCard,Kano,00:30,0,0,1,0,1
24461,OnlineMall,Groceries,Visa,Abuja,06:30,0,0,0,1,0
110286,ElectroMart,Luxury,Visa,PortHarcourt,15:30,0,0,0,0,0
4514,ElectroMart,Healthcare,Visa,Abuja,14:00,0,0,0,0,0
23893,ShopY,Electronics,Visa,Ibadan,10:30,0,0,0,0,0
19730,ShopX,Luxury,Visa,Abuja,10:00,0,0,0,0,0
45410,ShopY,Luxury,Mastercard,Abuja,20:00,0,0,0,0,0
21388,LuxuryStore,Healthcare,Visa,Enugu,18:00,0,0,0,1,0
18548,ShopY,Gaming,Mastercard,Lagos,09:00,0,0,0,0,0
2294,OnlineMall,Luxury,Visa,Lagos,22:00,0,0,1,1,0
47815,ElectroMart,Healthcare,Mastercard,Lagos,11:30,0,0,0,0,0
85518,ShopY,Groceries,Visa,PortHarcourt,17:00,0,0,0,0,0
388069,OnlineMall,Electronics,Visa,Kano,15:00,1,1,0,1,0
94956,ElectroMart,Groceries,Mastercard,Enugu,12:30,0,0,0,0,0
17404,ShopY,Electronics,Visa,Abuja,01:30,0,0,1,0,0
3000,ShopX,Electronics,VirtualCard,Enugu,20:00,0,0,0,0,1
137069,PharmaCare,Electronics,Visa,Enugu,00:30,0,0,1,0,0
198396,PharmaCare,Healthcare,Mastercard,Abuja,08:00,0,0,0,0,0
10868,ShopX,Healthcare,Visa,Ibadan,16:30,0,0,0,0,0
20886,OnlineMall,Gaming,Visa,Ibadan,20:30,0,0,0,1,0
18257,ShopY,Luxury,Visa,Lagos,05:00,0,0,1,0,0
28941,PharmaCare,Electronics,Visa,Kano,05:30,0,0,1,0,0
58354,OnlineMall,Healthcare,Visa,PortHarcourt,10:00,0,0,0,1,0
36281,PharmaCare,Luxury,Mastercard,PortHarcourt,23:00,0,0,1,0,0
336590,ElectroMart,Luxury,VirtualCard,Abuja,10:30,1,1,0,1,1
25787,ShopX,Gaming,Visa,Abuja,17:30,0,0,0,0,0
43460,OnlineMall,Gaming,Visa,Abuja,19:00,0,0,0,1,0
4672,ShopX,Gaming,Visa,Lagos,06:00,0,0,0,0,0
47471,OnlineMall,Luxury,Mastercard,Kano,15:30,0,0,0,1,0
19195,OnlineMall,Groceries,Mastercard,Lagos,00:00,0,0,1,1,0
38892,OnlineMall,Groceries,Visa,Ibadan,16:30,0,0,0,1,0
42154,ShopX,Gaming,Visa,Enugu,09:00,0,0,0,0,0
10685,ElectroMart,Luxury,Visa,Enugu,13:00,0,0,0,0,0
36364,ShopY,Healthcare,Visa,Ibadan,03:00,0,0,1,0,0
24083,ElectroMart,Gaming,Visa,Kano,09:00,0,0,0,0,0
30986,PharmaCare,Luxury,Visa,Enugu,00:00,0,0,1,0,0
47440,ShopX,Healthcare,Mastercard,PortHarcourt,04:00,0,0,1,0,0
27752,LuxuryStore,Gaming,VirtualCard,Lagos,02:30,0,0,1,1,1
41823,OnlineMall,Travel,Visa,Enugu,03:00,0,0,1,1,0
14035,ElectroMart,Luxury,Visa,Ibadan,00:00,0,0,1,0,0
82471,PharmaCare,Travel,Visa,Enugu,07:30,0,0,0,0,0
69426,OnlineMall,Travel,VirtualCard,Lagos,19:30,0,0,0,1,1
55966,LuxuryStore,Healthcare,Visa,Abuja,07:30,0,0,0,1,0
15668,ShopX,Healthcare,Visa,Ibadan,16:00,0,0,0,0,0
14527,ShopX,Healthcare,Mastercard,Abuja,08:30,0,0,0,0,0
713167,OnlineMall,Luxury,Mastercard,Enugu,12:00,1,1,0,1,1
948806,ElectroMart,Electronics,VirtualCard,Ibadan,01:30,1,1,1,1,1
21161,OnlineMall,Gaming,Visa,PortHarcourt,16:30,0,0,0,1,0
46884,PharmaCare,Luxury,Visa,Lagos,10:30,0,0,0,0,0
1585,ShopY,Luxury,Mastercard,Ibadan,02:00,0,0,1,0,0
104001,ElectroMart,Healthcare,Visa,Kano,20:30,0,0,0,0,0
286321,OnlineMall,Travel,Visa,Ibadan,23:30,1,0,1,1,0
22283,OnlineMall,Travel,Visa,Ibadan,18:30,0,0,0,1,0
191784,LuxuryStore,Healthcare,Visa,PortHarcourt,01:00,0,0,1,1,0
16876,ShopY,Luxury,Visa,Enugu,16:00,0,0,0,0,0
41825,ShopX,Gaming,Visa,Kano,05:30,0,0,1,0,0
40532,ShopX,Gaming,Visa,Kano,21:30,0,0,0,0,0
44141,ShopY,Luxury,Mastercard,Abuja,11:30,0,0,0,0,0
33239,LuxuryStore,Groceries,Visa,Enugu,15:00,0,0,0,1,0
20643,LuxuryStore,Electronics,Mastercard,PortHarcourt,15:30,0,0,0,1,0
128662,LuxuryStore,Electronics,Visa,Lagos,05:30,0,0,1,1,0
22498,LuxuryStore,Luxury,Mastercard,Enugu,19:30,0,0,0,1,0
5781,ShopX,Gaming,Visa,Kano,00:30,0,0,1,0,0
100965,ElectroMart,Electronics,Mastercard,Lagos,11:30,0,0,0,0,0
58762,ElectroMart,Groceries,Mastercard,Abuja,20:30,0,0,0,0,0
3429,ShopY,Gaming,VirtualCard,Ibadan,17:30,0,0,0,0,1
117462,OnlineMall,Luxury,Mastercard,Ibadan,01:30,0,0,1,1,0
21990,ShopY,Groceries,Mastercard,Kano,03:30,0,0,1,0,0
5583,PharmaCare,Groceries,Visa,Enugu,07:30,0,0,0,0,0
25533,LuxuryStore,Luxury,Visa,Abuja,04:00,0,0,1,1,0
49729,ShopY,Gaming,Mastercard,Enugu,22:00,0,0,1,0,0
48914,OnlineMall,Groceries,Mastercard,Kano,14:30,0,0,0,1,0
43497,ElectroMart,Travel,Visa,Kano,10:00,0,0,0,0,0
11866,PharmaCare,Luxury,Visa,Abuja,22:00,0,0,1,0,0
34235,ShopX,Luxury,Mastercard,Enugu,09:30,0,0,0,0,0
19902,LuxuryStore,Travel,Visa,Ibadan,16:30,0,0,0,1,0
45406,ShopX,Electronics,Visa,Kano,12:00,0,0,0,0,0
32195,OnlineMall,Gaming,VirtualCard,Lagos,17:00,0,0,0,1,1
31506,ElectroMart,Travel,Mastercard,Abuja,19:30,0,0,0,0,0
298130,LuxuryStore,Groceries,Mastercard,Kano,01:30,1,0,1,1,1
360230,PharmaCare,Luxury,Visa,Abuja,22:30,1,1,1,0,0
48728,ShopX,Luxury,Mastercard,Enugu,21:00,0,0,0,0,0
46155,ShopX,Gaming,Visa,Enugu,00:00,0,0,1,0,0
32892,OnlineMall,Groceries,VirtualCard,Lagos,22:00,0,0,1,1,1
105773,ElectroMart,Healthcare,Visa,Abuja,08:00,0,0,0,0,0
45338,OnlineMall,Gaming,Mastercard,Lagos,03:30,0,0,1,1,0
39719,LuxuryStore,Groceries,Visa,Kano,21:00,0,0,0,1,0
158179,LuxuryStore,Healthcare,Mastercard,Kano,08:00,0,0,0,1,0
62136,PharmaCare,Electronics,Visa,Abuja,23:30,0,0,1,0,0
172045,OnlineMall,Travel,VirtualCard,Enugu,14:00,0,0,0,1,1
777715,OnlineMall,Luxury,VirtualCard,Ibadan,21:30,1,1,0,1,1
20991,PharmaCare,Healthcare,Visa,Enugu,05:00,0,0,1,0,0
22711,ShopX,Healthcare,Visa,Enugu,07:30,0,0,0,0,0
35189,ElectroMart,Gaming,Visa,Enugu,05:30,0,0,1,0,0
400848,OnlineMall,Travel,VirtualCard,Lagos,11:30,1,1,0,1,1
15507,ShopX,Travel,Mastercard,Kano,17:00,0,0,0,0,0
625968,OnlineMall,Healthcare,Visa,Lagos,05:00,1,1,1,1,0
32188,ElectroMart,Healthcare,Visa,Abuja,05:00,0,0,1,0,0
111903,ShopX,Luxury,Mastercard,Lagos,12:30,0,0,0,0,0
42392,LuxuryStore,Gaming,Visa,Enugu,13:00,0,0,0,1,0
34759,LuxuryStore,Healthcare,Mastercard,Ibadan,09:30,0,0,0,1,0
1176,LuxuryStore,Travel,Visa,Kano,01:00,0,0,1,1,0
8386,ShopY,Healthcare,Mastercard,Enugu,08:00,0,0,0,0,0
15245,ShopY,Travel,Visa,Lagos,11:30,0,0,0,0,0
175969,ElectroMart,Healthcare,Mastercard,Ibadan,15:00,0,0,0,0,0
22688,OnlineMall,Travel,Mastercard,Ibadan,19:30,0,0,0,1,0
124521,ShopY,Gaming,Visa,Enugu,11:00,0,0,0,0,0
5871,ElectroMart,Gaming,Mastercard,Lagos,22:00,0,0,1,0,0
33952,ShopX,Groceries,Mastercard,Abuja,03:30,0,0,1,0,0
632076,ElectroMart,Luxury,Mastercard,Enugu,13:30,1,1,0,1,1
42667,PharmaCare,Gaming,Mastercard,Ibadan,17:30,0,0,0,0,0
15460,ShopX,Healthcare,Visa,Kano,07:00,0,0,0,0,0
17995,ShopY,Groceries,Mastercard,Ibadan,17:30,0,0,0,0,0
94700,ShopX,Travel,Visa,Lagos,15:00,0,0,0,0,0
43177,ShopY,Healthcare,Mastercard,Lagos,19:30,0,0,0,0,0
35592,ShopY,Groceries,Visa,Abuja,10:30,0,0,0,0,0
81517,PharmaCare,Electronics,Mastercard,Kano,14:30,0,0,0,0,0
206477,LuxuryStore,Luxury,Visa,Abuja,02:30,1,0,1,1,0
16020,OnlineMall,Luxury,VirtualCard,Kano,02:30,0,0,1,1,1
18477,OnlineMall,Travel,Visa,Kano,03:00,0,0,1,1,0
419208,ElectroMart,Gaming,VirtualCard,Kano,03:00,1,1,1,1,1
28078,ShopY,Electronics,Mastercard,Abuja,17:00,0,0,0,0,0
26979,OnlineMall,Luxury,Visa,Ibadan,12:30,0,0,0,1,0
31135,ShopX,Travel,Visa,Ibadan,21:00,0,0,0,0,0
32297,OnlineMall,Groceries,Visa,Ibadan,13:30,0,0,0,1,0
42753,OnlineMall,Luxury,Visa,PortHarcourt,16:30,0,0,0,1,0
11864,ShopY,Healthcare,Visa,Enugu,02:00,0,0,1,0,0
49431,PharmaCare,Groceries,Visa,Kano,01:00,0,0,1,0,0
25172,ElectroMart,Travel,Visa,Lagos,14:00,0,0,0,0,0
301555,OnlineMall,Healthcare,Mastercard,Lagos,23:00,1,1,1,1,1
13758,LuxuryStore,Groceries,Visa,Kano,07:00,0,0,0,1,0
44550,ShopX,Electronics,Mastercard,Lagos,20:00,0,0,0,0,0
41199,ShopY,Healthcare,Visa,Enugu,23:00,0,0,1,0,0
11727,ElectroMart,Gaming,Mastercard,PortHarcourt,08:00,0,0,0,0,0
21897,PharmaCare,Healthcare,VirtualCard,Abuja,07:30,0,0,0,0,1
39736,ShopY,Luxury,Visa,Ibadan,18:00,0,0,0,0,0
61480,OnlineMall,Luxury,Visa,PortHarcourt,07:30,0,0,0,1,0
25705,PharmaCare,Healthcare,VirtualCard,Ibadan,03:30,0,0,1,0,1
3610,ShopX,Luxury,VirtualCard,PortHarcourt,00:00,0,0,1,0,1
125490,OnlineMall,Healthcare,Visa,Kano,20:30,0,0,0,1,0
32678,ShopY,Gaming,Visa,PortHarcourt,17:30,0,0,0,0,0
16642,ShopY,Electronics,Visa,Kano,22:30,0,0,1,0,0
72327,ElectroMart,Groceries,Mastercard,Abuja,06:30,0,0,0,0,0
1788,LuxuryStore,Gaming,Visa,PortHarcourt,14:30,0,0,0,1,0
8278,ShopX,Travel,Visa,Lagos,09:30,0,0,0,0,0
746,OnlineMall,Groceries,Visa,Kano,02:30,0,0,1,1,0
8643,OnlineMall,Groceries,Visa,Abuja,00:30,0,0,1,1,0
24026,ShopX,Luxury,Visa,Enugu,13:30,0,0,0,0,0
49818,PharmaCare,Gaming,Mastercard,Ibadan,11:00,0,0,0,0,0
19527,ShopX,Electronics,Visa,Kano,15:00,0,0,0,0,0
1258,LuxuryStore,Electronics,Visa,Enugu,10:00,0,0,0,1,0
170257,OnlineMall,Electronics,VirtualCard,Ibadan,14:00,1,0,0,1,1
14466,ElectroMart,Travel,Visa,Lagos,00:30,0,0,1,0,0
3187,LuxuryStore,Travel,Visa,Ibadan,18:30,0,0,0,1,0
726429,OnlineMall,Electronics,Visa,Abuja,20:30,1,1,0,1,0
41291,LuxuryStore,Travel,Visa,Kano,22:00,0,0,1,1,0
906636,ElectroMart,Gaming,Visa,Kano,00:00,1,1,1,1,0
10610,LuxuryStore,Electronics,Visa,Abuja,10:00,0,0,0,1,0
26070,PharmaCare,Luxury,Mastercard,Ibadan,07:30,0,0,0,0,0
567014,ElectroMart,Electronics,Mastercard,Enugu,18:30,1,1,0,1,1
22323,PharmaCare,Groceries,Visa,Kano,23:00,0,0,1,0,0
48145,ElectroMart,Groceries,Mastercard,Abuja,14:00,0,0,0,0,0
14847,PharmaCare,Luxury,Mastercard,PortHarcourt,04:00,0,0,1,0,0
6744,PharmaCare,Travel,Visa,Abuja,05:30,0,0,1,0,0
133480,ShopY,Electronics,Mastercard,Lagos,00:00,0,0,1,0,0
19970,PharmaCare,Luxury,Mastercard,Enugu,15:30,0,0,0,0,0
34574,ElectroMart,Gaming,Visa,Lagos,05:30,0,0,1,0,0
19548,LuxuryStore,Healthcare,VirtualCard,Enugu,19:30,0,0,0,1,1
36003,ShopX,Travel,Visa,Abuja,17:00,0,0,0,0,0
119486,OnlineMall,Healthcare,Mastercard,Abuja,05:30,0,0,1,1,0
47673,PharmaCare,Groceries,VirtualCard,Ibadan,05:00,0,0,1,0,1
71562,OnlineMall,Luxury,Visa,Kano,14:30,0,0,0,1,0
113222,ShopX,Healthcare,Visa,Enugu,19:30,0,0,0,0,0
125577,LuxuryStore,Electronics,VirtualCard,Kano,03:00,0,0,1,1,1
1489,PharmaCare,Luxury,Visa,PortHarcourt,23:00,0,0,1,0,0
47166,ShopX,Luxury,Visa,PortHarcourt,11:00,0,0,0,0,0
37819,OnlineMall,Groceries,Mastercard,Abuja,11:00,0,0,0,1,0
13476,PharmaCare,Travel,Visa,Ibadan,04:30,0,0,1,0,0
9777,ElectroMart,Travel,Mastercard,Lagos,19:30,0,0,0,0,0
101204,OnlineMall,Travel,Visa,Lagos,18:30,0,0,0,1,0
150184,PharmaCare,Groceries,Mastercard,Abuja,10:00,0,0,0,0,0
13905,OnlineMall,Luxury,Visa,Ibadan,00:30,0,0,1,1,0
6083,ShopY,Electronics,Visa,Ibadan,01:30,0,0,1,0,0
109487,ShopX,Travel,Visa,Enugu,05:00,0,0,1,0,0
118219,PharmaCare,Gaming,Visa,Lagos,21:30,0,0,0,0,0
115312,OnlineMall,Luxury,Mastercard,Lagos,09:00,0,0,0,1,0
37477,ShopY,Groceries,Mastercard,Kano,23:00,0,0,1,0,0
785119,ElectroMart,Gaming,VirtualCard,Abuja,09:00,1,1,0,1,1
2345,OnlineMall,Gaming,Mastercard,Enugu,15:00,0,0,0,1,0
77353,PharmaCare,Healthcare,Visa,Kano,08:30,0,0,0,0,0
47922,ElectroMart,Electronics,Visa,PortHarcourt,11:00,0,0,0,0,0
29441,PharmaCare,Groceries,Visa,Kano,21:00,0,0,0,0,0
11404,ShopX,Groceries,Visa,Abuja,12:30,0,0,0,0,0
13949,ElectroMart,Travel,Visa,Enugu,22:00,0,0,1,0,0
11332,PharmaCare,Healthcare,Visa,PortHarcourt,22:00,0,0,1,0,0
20048,OnlineMall,Groceries,Visa,Ibadan,15:00,0,0,0,1,0
48141,OnlineMall,Luxury,Mastercard,Abuja,05:00,0,0,1,1,0
16198,ShopX,Electronics,Visa,Lagos,18:30,0,0,0,0,0
125502,LuxuryStore,Healthcare,Visa,Lagos,23:30,0,0,1,1,0
11810,ShopY,Luxury,Visa,Enugu,23:00,0,0,1,0,0
23373,OnlineMall,Travel,Visa,Kano,19:00,0,0,0,1,0
30719,ShopY,Electronics,Mastercard,Lagos,08:30,0,0,0,0,0
122672,PharmaCare,Healthcare,Visa,Ibadan,12:30,0,0,0,0,0
882334,ElectroMart,Electronics,Visa,Ibadan,19:00,1,1,0,1,0
32977,ElectroMart,Luxury,Visa,Kano,19:30,0,0,0,0,0
78701,PharmaCare,Groceries,Visa,Kano,02:00,0,0,1,0,0
24317,PharmaCare,Luxury,Visa,Abuja,14:00,0,0,0,0,0
84360,ShopX,Travel,Visa,Lagos,06:30,0,0,0,0,0
28596,ShopY,Gaming,Visa,PortHarcourt,17:00,0,0,0,0,0
28535,ShopY,Gaming,Visa,PortHarcourt,19:30,0,0,0,0,0
45164,ShopY,Luxury,Mastercard,Abuja,04:30,0,0,1,0,0
8650,OnlineMall,Healthcare,Mastercard,Enugu,15:00,0,0,0,1,0
48176,OnlineMall,Electronics,Visa,Lagos,10:30,0,0,0,1,0
26935,OnlineMall,Healthcare,Visa,PortHarcourt,03:30,0,0,1,1,0
27548,LuxuryStore,Gaming,Visa,Abuja,23:00,0,0,1,1,0
1871,PharmaCare,Luxury,VirtualCard,Kano,14:00,0,0,0,0,1
14896,LuxuryStore,Luxury,Mastercard,PortHarcourt,17:00,0,0,0,1,0
17904,ShopY,Gaming,Visa,Lagos,18:30,0,0,0,0,0
49958,ShopY,Electronics,Visa,Ibadan,21:30,0,0,0,0,0
14752,LuxuryStore,Electronics,Mastercard,Kano,11:00,0,0,0,1,0
34129,ShopX,Healthcare,Visa,Ibadan,01:30,0,0,1,0,0
44983,ShopY,Electronics,Mastercard,Lagos,20:00,0,0,0,0,0
17481,ShopX,Groceries,Visa,Enugu,11:30,0,0,0,0,0
122058,PharmaCare,Gaming,Visa,Kano,13:00,0,0,0,0,0
334251,OnlineMall,Electronics,Mastercard,Abuja,00:00,1,1,1,1,1
35412,ShopY,Electronics,Visa,Abuja,02:30,0,0,1,0,0
30241,ShopX,Gaming,Visa,Lagos,13:30,0,0,0,0,0
43165,ShopY,Electronics,Mastercard,Ibadan,18:30,0,0,0,0,0
17772,ShopY,Groceries,Visa,PortHarcourt,23:00,0,0,1,0,0
41025,PharmaCare,Travel,Visa,Lagos,20:30,0,0,0,0,0
48931,PharmaCare,Electronics,Mastercard,Enugu,08:00,0,0,0,0,0
22685,PharmaCare,Gaming,Mastercard,PortHarcourt,05:00,0,0,1,0,0
14059,ShopY,Electronics,Mastercard,Ibadan,22:30,0,0,1,0,0
70353,ShopY,Groceries,Visa,Ibadan,23:00,0,0,1,0,0
35929,ShopY,Travel,Visa,PortHarcourt,12:00,0,0,0,0,0
16404,PharmaCare,Healthcare,Visa,Ibadan,12:30,0,0,0,0,0
43289,LuxuryStore,Travel,VirtualCard,PortHarcourt,04:30,0,0,1,1,1
4866,ShopY,Gaming,VirtualCard,Ibadan,13:00,0,0,0,0,1
73805,OnlineMall,Electronics,Visa,Abuja,06:30,0,0,0,1,0
28303,OnlineMall,Electronics,VirtualCard,Lagos,09:00,0,0,0,1,1
20926,LuxuryStore,Healthcare,Mastercard,Kano,10:00,0,0,0,1,0
37626,ElectroMart,Healthcare,Visa,Enugu,14:00,0,0,0,0,0
22458,ShopX,Travel,Mastercard,Kano,03:30,0,0,1,0,0
38571,ShopX,Luxury,VirtualCard,Abuja,08:00,0,0,0,0,1
24049,PharmaCare,Healthcare,Visa,Kano,16:00,0,0,0,0,0
41501,ShopY,Electronics,Mastercard,Ibadan,00:00,0,0,1,0,0
52345,OnlineMall,Luxury,Mastercard,Kano,21:00,0,0,0,1,0
12020,ShopY,Luxury,Visa,Ibadan,03:00,0,0,1,0,0
180818,ShopX,Healthcare,Mastercard,Lagos,10:00,0,0,0,0,0
105582,OnlineMall,Luxury,Mastercard,Enugu,00:30,0,0,1,1,0
21474,OnlineMall,Gaming,Visa,Lagos,02:30,0,0,1,1,0
4651,ElectroMart,Healthcare,Mastercard,Ibadan,11:30,0,0,0,0,0
10185,ShopX,Travel,Visa,Kano,00:30,0,0,1,0,0
5162,ElectroMart,Electronics,Visa,Abuja,03:00,0,0,1,0,0
24673,ElectroMart,Electronics,VirtualCard,PortHarcourt,22:30,0,0,1,0,1
39046,LuxuryStore,Travel,Mastercard,PortHarcourt,17:00,0,0,0,1,0
17552,LuxuryStore,Electronics,Visa,Lagos,03:30,0,0,1,1,0
5776,PharmaCare,Gaming,Mastercard,Kano,14:30,0,0,0,0,0
26123,ShopX,Groceries,Visa,Abuja,19:30,0,0,0,0,0
30487,ElectroMart,Luxury,Mastercard,PortHarcourt,18:30,0,0,0,0,0
34610,LuxuryStore,Groceries,Visa,Kano,01:00,0,0,1,1,0
25037,PharmaCare,Travel,Mastercard,Kano,08:00,0,0,0,0,0
23618,LuxuryStore,Gaming,Mastercard,Enugu,17:00,0,0,0,1,0
166317,ShopX,Groceries,Mastercard,Kano,16:30,0,0,0,0,0
27948,PharmaCare,Electronics,Mastercard,Lagos,17:00,0,0,0,0,0
54622,ElectroMart,Travel,Mastercard,Ibadan,23:00,0,0,1,0,0
23129,OnlineMall,Healthcare,Visa,Lagos,01:00,0,0,1,1,0
